ranking_year,ranking_category,institute_id,institute_name,state,city,academic_year,category,value,unit
2024,Overall,IR-O-U-0027,Osmania University,Telangana,Hyderabad,2022-23,Amount received (INR),325500000.0,value in Rupees
2024,Overall,IR-O-U-0027,Osmania University,Telangana,Hyderabad,2021-22,Amount received (INR),502500000.0,value in Rupees
2024,Overall,IR-O-U-0027,Osmania University,Telangana,Hyderabad,2020-21,Amount received (INR),552200000.0,value in Rupees
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2022-23,Number of sponsored projects,15.0,value in Absolute Number
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2021-22,Number of sponsored projects,29.0,value in Absolute Number
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2020-21,Number of sponsored projects,31.0,value in Absolute Number
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2022-23,Amount received (INR),79947708.0,value in Rupees
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2021-22,Amount received (INR),90000000.0,value in Rupees
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2020-21,Amount received (INR),89404350.0,value in Rupees
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2022-23,Amount received (INR),110175366.0,value in Rupees
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2021-22,Amount received (INR),93514471.0,value in Rupees
2024,Overall,IR-O-U-0098,Delhi Technological University,,New Delhi,2020-21,Amount received (INR),96565157.0,value in Rupees
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2022-23,Number of sponsored projects,171.0,value in Absolute Number
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2021-22,Number of sponsored projects,197.0,value in Absolute Number
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2020-21,Number of sponsored projects,114.0,value in Absolute Number
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2022-23,Amount received (INR),298108295.0,value in Rupees
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2021-22,Amount received (INR),415594558.0,value in Rupees
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2020-21,Amount received (INR),252661675.0,value in Rupees
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2022-23,Amount received (INR),59317543.0,value in Rupees
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2021-22,Amount received (INR),46707272.0,value in Rupees
2024,Overall,IR-O-U-0308,Institute of Chemical Technology,Maharashtra,Mumbai,2020-21,Amount received (INR),35177584.0,value in Rupees
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2022-23,Number of sponsored projects,60.0,value in Absolute Number
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2021-22,Number of sponsored projects,59.0,value in Absolute Number
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2020-21,Number of sponsored projects,41.0,value in Absolute Number
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2022-23,Amount received (INR),348595849.0,value in Rupees
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2021-22,Amount received (INR),288930305.0,value in Rupees
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2020-21,Amount received (INR),293946299.0,value in Rupees
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2022-23,Amount received (INR),2856450.0,value in Rupees
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2021-22,Amount received (INR),1124500.0,value in Rupees
2024,Overall,IR-O-U-0448,Bharathidasan University,Tamil Nadu,Tiruchchirappalli,2020-21,Amount received (INR),894356.0,value in Rupees
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2022-23,Number of sponsored projects,200.0,value in Absolute Number
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2021-22,Number of sponsored projects,222.0,value in Absolute Number
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2020-21,Number of sponsored projects,226.0,value in Absolute Number
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2022-23,Amount received (INR),175048330.0,value in Rupees
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2021-22,Amount received (INR),476809314.0,value in Rupees
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2020-21,Amount received (INR),460614368.0,value in Rupees
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2022-23,Amount received (INR),234728359.0,value in Rupees
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2021-22,Amount received (INR),128792413.0,value in Rupees
2024,Overall,IR-O-U-0237,National Institute of Technology Karnataka,Karnataka,Mangaluru,2020-21,Amount received (INR),148151968.0,value in Rupees
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2022-23,Number of sponsored projects,110.0,value in Absolute Number
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2021-22,Number of sponsored projects,106.0,value in Absolute Number
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2020-21,Number of sponsored projects,121.0,value in Absolute Number
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2022-23,Amount received (INR),136859509.0,value in Rupees
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2021-22,Amount received (INR),313507185.0,value in Rupees
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2020-21,Amount received (INR),276574930.0,value in Rupees
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2022-23,Amount received (INR),899420.0,value in Rupees
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2021-22,Amount received (INR),5916500.0,value in Rupees
2024,Overall,IR-O-U-0447,Bharathiar University,Tamil Nadu,Coimbatore,2020-21,Amount received (INR),5903500.0,value in Rupees
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2022-23,Number of sponsored projects,220.0,value in Absolute Number
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2021-22,Number of sponsored projects,52.0,value in Absolute Number
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2020-21,Number of sponsored projects,64.0,value in Absolute Number
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2022-23,Amount received (INR),158746698.0,value in Rupees
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2021-22,Amount received (INR),87901729.0,value in Rupees
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2020-21,Amount received (INR),73568799.0,value in Rupees
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2022-23,Amount received (INR),29328619.0,value in Rupees
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2021-22,Amount received (INR),17252743.0,value in Rupees
2024,Overall,IR-O-U-0025,National Institute of Technology Warangal,,Warangal,2020-21,Amount received (INR),14255857.0,value in Rupees
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2022-23,Number of sponsored projects,289.0,value in Absolute Number
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2021-22,Number of sponsored projects,239.0,value in Absolute Number
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2020-21,Number of sponsored projects,237.0,value in Absolute Number
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2022-23,Amount received (INR),213985456.0,value in Rupees
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2021-22,Amount received (INR),256845590.0,value in Rupees
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2020-21,Amount received (INR),215619158.0,value in Rupees
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2022-23,Amount received (INR),15770935.0,value in Rupees
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2021-22,Amount received (INR),19095902.0,value in Rupees
2024,Overall,IR-O-U-0523,King George's Medical University,Uttar Pradesh,Lucknow,2020-21,Amount received (INR),30100000.0,value in Rupees
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2022-23,Number of sponsored projects,480.0,value in Absolute Number
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2021-22,Number of sponsored projects,545.0,value in Absolute Number
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2020-21,Number of sponsored projects,545.0,value in Absolute Number
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2022-23,Amount received (INR),1273130173.0,value in Rupees
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2021-22,Amount received (INR),1335712951.0,value in Rupees
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2020-21,Amount received (INR),1244615279.0,value in Rupees
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2022-23,Amount received (INR),2076100.0,value in Rupees
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2021-22,Amount received (INR),52877.0,value in Rupees
2024,Overall,IR-O-U-0381,Punjab Agricultural University,,Ludhiana,2020-21,Amount received (INR),336139.0,value in Rupees
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2022-23,Number of sponsored projects,45.0,value in Absolute Number
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2021-22,Number of sponsored projects,38.0,value in Absolute Number
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2020-21,Number of sponsored projects,43.0,value in Absolute Number
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2022-23,Amount received (INR),317324105.0,value in Rupees
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2021-22,Amount received (INR),261627550.0,value in Rupees
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2020-21,Amount received (INR),321659711.0,value in Rupees
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2022-23,Amount received (INR),276287702.0,value in Rupees
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2021-22,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0686,All India Institute of Medical Sciences Bhopal,Madhya Pradesh,Bhopal,2020-21,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2022-23,Number of sponsored projects,27.0,value in Absolute Number
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2021-22,Number of sponsored projects,42.0,value in Absolute Number
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2020-21,Number of sponsored projects,20.0,value in Absolute Number
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2022-23,Amount received (INR),53193663.0,value in Rupees
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2021-22,Amount received (INR),84680774.0,value in Rupees
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2020-21,Amount received (INR),127064814.0,value in Rupees
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2022-23,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2021-22,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0689,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2020-21,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2022-23,Number of sponsored projects,139.0,value in Absolute Number
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2021-22,Number of sponsored projects,115.0,value in Absolute Number
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2020-21,Number of sponsored projects,73.0,value in Absolute Number
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2022-23,Amount received (INR),853721689.0,value in Rupees
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2021-22,Amount received (INR),108458653.0,value in Rupees
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2020-21,Amount received (INR),119243214.0,value in Rupees
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2022-23,Amount received (INR),55362425.0,value in Rupees
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2021-22,Amount received (INR),37197507.0,value in Rupees
2024,Overall,IR-O-U-0253,Cochin University of Science and Technology,,Ernakulam,2020-21,Amount received (INR),52962828.0,value in Rupees
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2022-23,Number of sponsored projects,119.0,value in Absolute Number
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2021-22,Number of sponsored projects,129.0,value in Absolute Number
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2020-21,Number of sponsored projects,95.0,value in Absolute Number
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2022-23,Amount received (INR),159947362.0,value in Rupees
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2021-22,Amount received (INR),151282823.0,value in Rupees
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2020-21,Amount received (INR),111391478.0,value in Rupees
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2022-23,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2021-22,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,,Puducherry,2020-21,Amount received (INR),0.0,value in Rupees
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2022-23,Number of sponsored projects,155.0,value in Absolute Number
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2021-22,Number of sponsored projects,129.0,value in Absolute Number
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2020-21,Number of sponsored projects,97.0,value in Absolute Number
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2022-23,Amount received (INR),198400199.0,value in Rupees
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2021-22,Amount received (INR),142172532.0,value in Rupees
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2020-21,Amount received (INR),103690269.0,value in Rupees
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2022-23,Amount received (INR),29756368.0,value in Rupees
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2021-22,Amount received (INR),21777093.0,value in Rupees
2024,Overall,IR-O-U-0577,National Institute of Technology Durgapur,,Durgapur,2020-21,Amount received (INR),22233236.0,value in Rupees
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2022-23,Number of sponsored projects,133.0,value in Absolute Number
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2021-22,Number of sponsored projects,132.0,value in Absolute Number
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2020-21,Number of sponsored projects,117.0,value in Absolute Number
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2022-23,Amount received (INR),224794060.0,value in Rupees
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2021-22,Amount received (INR),231920100.0,value in Rupees
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2020-21,Amount received (INR),342615549.0,value in Rupees
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2022-23,Amount received (INR),34725207.0,value in Rupees
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2021-22,Amount received (INR),47663442.0,value in Rupees
2024,Overall,IR-O-U-0107,Jamia Hamdard,,New Delhi,2020-21,Amount received (INR),74938045.0,value in Rupees
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2022-23,Number of sponsored projects,84.0,value in Absolute Number
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2021-22,Number of sponsored projects,108.0,value in Absolute Number
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2020-21,Number of sponsored projects,82.0,value in Absolute Number
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2022-23,Amount received (INR),132519953.0,value in Rupees
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2021-22,Amount received (INR),374644089.0,value in Rupees
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2020-21,Amount received (INR),409105202.0,value in Rupees
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2022-23,Amount received (INR),11266280.0,value in Rupees
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2021-22,Amount received (INR),16868390.0,value in Rupees
2024,Overall,IR-O-U-0196,University of Kashmir,,Srinagar,2020-21,Amount received (INR),53290718.0,value in Rupees
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2022-23,Number of sponsored projects,299.0,value in Absolute Number
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2021-22,Number of sponsored projects,344.0,value in Absolute Number
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2020-21,Number of sponsored projects,227.0,value in Absolute Number
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2022-23,Amount received (INR),582743692.0,value in Rupees
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2021-22,Amount received (INR),159991467.0,value in Rupees
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2020-21,Amount received (INR),233225319.0,value in Rupees
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2022-23,Amount received (INR),121449226.0,value in Rupees
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2021-22,Amount received (INR),39539435.0,value in Rupees
2024,Overall,IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Tamil Nadu,Porur,2020-21,Amount received (INR),100454863.0,value in Rupees
2024,Research,IR-R-U-0713,Academy of Scientific and Innovative Research,Uttar Pradesh,Ghaziabad,2022-23,Number of sponsored projects,1439.0,value in Absolute Number
2024,Research,IR-R-U-0713,Academy of Scientific and Innovative Research,Uttar Pradesh,Ghaziabad,2021-22,Number of sponsored projects,1496.0,value in Absolute Number
2024,Research,IR-R-U-0713,Academy of Scientific and Innovative Research,Uttar Pradesh,Ghaziabad,2020-21,Number of sponsored projects,1633.0,value in Absolute Number
2024,Research,IR-R-U-0713,Academy of Scientific and Innovative Research,Uttar Pradesh,Ghaziabad,2022-23,Amount received (INR),6178341695.0,value in Rupees
2024,Research,IR-R-U-0713,Academy of Scientific and Innovative Research,Uttar Pradesh,Ghaziabad,2021-22,Amount received (INR),9993248034.0,value in Rupees
2024,Research,IR-R-U-0713,Academy of Scientific and Innovative Research,Uttar Pradesh,Ghaziabad,2020-21,Amount received (INR),9977613803.0,value in Rupees
2024,Medical,IR-D-C-7242,"Kasturba Medical College, Manipal",,Manipal,2022-23,Number of sponsored projects,325.0,value in Absolute Number
2024,Medical,IR-D-C-7242,"Kasturba Medical College, Manipal",,Manipal,2021-22,Number of sponsored projects,288.0,value in Absolute Number
2024,Medical,IR-D-C-7242,"Kasturba Medical College, Manipal",,Manipal,2020-21,Number of sponsored projects,135.0,value in Absolute Number
2024,Medical,IR-D-C-7242,"Kasturba Medical College, Manipal",,Manipal,2022-23,Amount received (INR),943511005.0,value in Rupees
2024,Medical,IR-D-C-7242,"Kasturba Medical College, Manipal",,Manipal,2021-22,Amount received (INR),659885560.0,value in Rupees
2024,Medical,IR-D-C-7242,"Kasturba Medical College, Manipal",,Manipal,2020-21,Amount received (INR),384891518.0,value in Rupees
2024,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,Howrah,2022-23,Number of sponsored projects,45.0,value in Absolute Number
2024,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,Howrah,2021-22,Number of sponsored projects,17.0,value in Absolute Number
2024,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,Howrah,2020-21,Number of sponsored projects,43.0,value in Absolute Number
2024,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,Howrah,2022-23,Amount received (INR),23583585.0,value in Rupees
2024,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,Howrah,2021-22,Amount received (INR),60087711.0,value in Rupees
2024,Engineering,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,Howrah,2020-21,Amount received (INR),76444297.0,value in Rupees
2024,Medical,IR-D-C-29209,Christian Medical College,Punjab,Ludhiana,2022-23,Number of sponsored projects,29.0,value in Absolute Number
2024,Medical,IR-D-C-29209,Christian Medical College,Punjab,Ludhiana,2021-22,Number of sponsored projects,25.0,value in Absolute Number
2024,Medical,IR-D-C-29209,Christian Medical College,Punjab,Ludhiana,2020-21,Number of sponsored projects,23.0,value in Absolute Number
2024,Medical,IR-D-C-29209,Christian Medical College,Punjab,Ludhiana,2022-23,Amount received (INR),185335692.0,value in Rupees
2024,Medical,IR-D-C-29209,Christian Medical College,Punjab,Ludhiana,2021-22,Amount received (INR),174552473.0,value in Rupees
2024,Medical,IR-D-C-29209,Christian Medical College,Punjab,Ludhiana,2020-21,Amount received (INR),136262224.0,value in Rupees
2024,Engineering,IR-E-U-0017,"Jawaharlal Nehru Technological University, Hyderabad",Telangana,Hyderabad,2022-23,Number of sponsored projects,33.0,value in Absolute Number
2024,Engineering,IR-E-U-0017,"Jawaharlal Nehru Technological University, Hyderabad",Telangana,Hyderabad,2021-22,Number of sponsored projects,32.0,value in Absolute Number
2024,Engineering,IR-E-U-0017,"Jawaharlal Nehru Technological University, Hyderabad",Telangana,Hyderabad,2020-21,Number of sponsored projects,25.0,value in Absolute Number
2024,Engineering,IR-E-U-0017,"Jawaharlal Nehru Technological University, Hyderabad",Telangana,Hyderabad,2022-23,Amount received (INR),284538122.0,value in Rupees
2024,Engineering,IR-E-U-0017,"Jawaharlal Nehru Technological University, Hyderabad",Telangana,Hyderabad,2021-22,Amount received (INR),225031022.0,value in Rupees
2024,Engineering,IR-E-U-0017,"Jawaharlal Nehru Technological University, Hyderabad",Telangana,Hyderabad,2020-21,Amount received (INR),195297042.0,value in Rupees
2024,Medical,IR-D-U-0690,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2022-23,Number of sponsored projects,71.0,value in Absolute Number
2024,Medical,IR-D-U-0690,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2021-22,Number of sponsored projects,34.0,value in Absolute Number
2024,Medical,IR-D-U-0690,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2020-21,Number of sponsored projects,128.0,value in Absolute Number
2024,Medical,IR-D-U-0690,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2022-23,Amount received (INR),54064097.0,value in Rupees
2024,Medical,IR-D-U-0690,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2021-22,Amount received (INR),46656008.0,value in Rupees
2024,Medical,IR-D-U-0690,All India Institute of Medical Sciences Raipur,Chhattisgarh,Raipur,2020-21,Amount received (INR),134330000.0,value in Rupees
2024,Pharmacy,IR-P-U-0392,Central University of Rajasthan,,Ajmer,2022-23,Number of sponsored projects,10.0,value in Absolute Number
2024,Pharmacy,IR-P-U-0392,Central University of Rajasthan,,Ajmer,2021-22,Number of sponsored projects,3.0,value in Absolute Number
2024,Pharmacy,IR-P-U-0392,Central University of Rajasthan,,Ajmer,2020-21,Number of sponsored projects,6.0,value in Absolute Number
2024,Pharmacy,IR-P-U-0392,Central University of Rajasthan,,Ajmer,2022-23,Amount received (INR),6156791.0,value in Rupees
2024,Pharmacy,IR-P-U-0392,Central University of Rajasthan,,Ajmer,2021-22,Amount received (INR),2790964.0,value in Rupees
2024,Pharmacy,IR-P-U-0392,Central University of Rajasthan,,Ajmer,2020-21,Amount received (INR),2901501.0,value in Rupees
2024,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Tamil Nadu,Chennai,2022-23,Number of sponsored projects,699.0,value in Absolute Number
2024,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Tamil Nadu,Chennai,2021-22,Number of sponsored projects,576.0,value in Absolute Number
2024,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Tamil Nadu,Chennai,2020-21,Number of sponsored projects,784.0,value in Absolute Number
2024,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Tamil Nadu,Chennai,2022-23,Amount received (INR),5922234509.0,value in Rupees
2024,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Tamil Nadu,Chennai,2021-22,Amount received (INR),5049150727.0,value in Rupees
2024,Overall,IR-O-U-0456,Indian Institute of Technology Madras,Tamil Nadu,Chennai,2020-21,Amount received (INR),4010619249.0,value in Rupees
2024,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneswar,2022-23,Number of sponsored projects,177.0,value in Absolute Number
2024,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneswar,2021-22,Number of sponsored projects,171.0,value in Absolute Number
2024,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneswar,2020-21,Number of sponsored projects,155.0,value in Absolute Number
2024,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneswar,2022-23,Amount received (INR),91831203.0,value in Rupees
2024,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneswar,2021-22,Amount received (INR),152520000.0,value in Rupees
2024,Engineering,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Odisha,Bhubaneswar,2020-21,Amount received (INR),104185000.0,value in Rupees
